tree,depth,nodes,Selecting Bootstrapped Samples,Initialization of FindBestCondOblique,SampleProjection,ApplyProjection,Bucket Allocation & Initialization=0,Filling & Finalizing the Buckets,SortFeature,ScanSplits,Post-processing after Training all Trees,EvaluateProjection,FillExampleBucketSet (next 3 calls),,  ,Parameter,Value
7,19,20,0.0,0.000979555,0.4223772,0.02013928,0.000526747,0.001440679,0.015459601,0.007357258,0.0,0.11089823,0.085975621,,,,
7,20,12,0.0,0.000569667,0.2534091,0.011982226,0.000314151,0.000868615,0.009088184,0.004066095,0.0,0.06555882,0.050641458,,,,
7,21,10,0.0,0.000494495,0.2099246,0.008770666,0.00026149400000000003,0.000642283,0.00623871,0.001929482,0.0,0.05248577,0.041688568,,,,
8,0,1,0.000290906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
8,1,1,0.0,5.2452e-05,0.021005,0.0217201,4.8513e-05,0.005065291,0.263218568,0.077004628,0.0,0.353109,0.27273253,,,,
8,2,2,0.0,0.000129411,0.0422096,0.0251697,5.695e-05,0.00513953,0.24054504,0.076465763,0.0,0.33548100000000003,0.254692259,,,,
8,3,4,0.0,0.00026099900000000004,0.0839434,0.030525319999999998,0.000113818,0.005211483,0.226247783,0.076198732,0.0,0.33082155,0.248483985,,,,
8,4,8,0.0,0.000417588,0.1677091,0.036279153,0.000218906,0.00540372,0.212759444,0.075754817,0.0,0.33564246,0.250021683,,,,
8,5,16,0.0,0.000791598,0.3357738,0.045758487,0.000431391,0.005748783,0.197954147,0.07463512,0.0,0.35436581,0.262952198,,,,
8,6,20,0.0,0.001009219,0.4197145,0.050432094,0.000544882,0.00575677,0.182985309,0.072301216,0.0,0.35656648,0.263860529,,,,
8,7,26,0.0,0.001213256,0.5463719,0.068673627,0.000718655,0.005969604,0.167292889,0.069319305,0.0,0.36739346,0.272102528,,,,
8,8,32,0.0,0.001625352,0.6716294,0.073329877,0.000873332,0.005919557,0.146526442,0.06453267,0.0,0.36841069,0.272652753,,,,
8,9,46,0.0,0.002186828,0.9689388,0.086317011,0.001246949,0.006328934,0.13313597,0.05873392,0.0,0.41090701,0.30880848,,,,
8,10,50,0.0,0.002478698,1.052539,0.081649382,0.00138605,0.005720112,0.105706931,0.04946275,0.0,0.38929509,0.293729197,,,,
8,11,50,0.0,0.002433339,1.05406,0.069252251,0.001370497,0.00515683,0.087872237,0.042117642,0.0,0.36132238,0.273110274,,,,
8,12,56,0.0,0.002645008,1.1818432,0.066995755,0.001520676,0.004964944,0.071234898,0.034035594,0.0,0.35842928,0.273843607,,,,
8,13,44,0.0,0.002141106,0.930715,0.053709754,0.001188121,0.003797118,0.052098401,0.024281633,0.0,0.2762268,0.211881872,,,,
8,14,36,0.0,0.001774697,0.7570381,0.040140975,0.000989926,0.002798496,0.033496217,0.015779034,0.0,0.21073577,0.162820971,,,,
8,15,30,0.0,0.001476447,0.6331149,0.027461265,0.000819306,0.001996222,0.019867261,0.009318119,0.0,0.16119017,0.125504919,,,,
8,16,10,0.0,0.000513485,0.2108628,0.012350922,0.000271366,0.000836165,0.010491091,0.005310879,0.0,0.06221807,0.047714449,,,,
8,17,12,0.0,0.000585819,0.2529596,0.011353406,0.000323381,0.00075507,0.006786592,0.00287259,0.0,0.06214423,0.048584988,,,,
8,18,8,0.0,0.000384227,0.1688002,0.0055484,0.00021834100000000002,0.000407278,0.001989171,0.000961345,0.0,0.03742592,0.029348967,,,,
8,19,2,0.0,9.1449e-05,0.0422341,0.0014307880000000001,5.434e-05,0.000103833,0.000572888,0.000224898,0.0,0.009399330000000001,0.007443652,,,,
9,0,1,0.000275392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,
9,1,1,0.0,4.8752e-05,0.0213466,0.0217191,5.6019e-05,0.005084277,0.263736388,0.077967586,0.0,0.354644,0.27327579,,,,
9,2,2,0.0,0.00014754,0.042194499999999996,0.025245200000000002,5.4324e-05,0.005118493,0.24126794,0.07643962,0.0,0.33609,0.255322853,,,,
9,3,4,0.0,0.000242583,0.0849937,0.02891031,0.000109442,0.005250982,0.235017794,0.076650616,0.0,0.33993531,0.25703495,,,,
9,4,8,0.0,0.000473362,0.1681575,0.038193989,0.000217114,0.00543789,0.214750066,0.075584754,0.0,0.33734494000000004,0.25187888,,,,
9,5,12,0.0,0.000623323,0.2519068,0.046766186,0.000346369,0.005513919,0.197634566,0.074573908,0.0,0.33859404,0.250688376,,,,
9,6,20,0.0,0.000998637,0.4209383,0.055921749,0.000529139,0.00585075,0.184640476,0.073507913,0.0,0.36165298,0.267317313,,,,
9,7,38,0.0,0.001771104,0.8002579,0.068489549,0.001010945,0.006559629,0.174663865,0.069832187,0.0,0.42470697,0.318704896,,,,
9,8,38,0.0,0.001845301,0.8002238,0.067544468,0.001003656,0.006254677,0.15509298,0.06439031,0.0,0.40106836,0.300397288,,,,
9,9,46,0.0,0.002245609,0.9675881,0.07407349,0.001213109,0.006126593,0.135494258,0.05758166,0.0,0.4078428,0.307643223,,,,
9,10,44,0.0,0.002108248,0.9269411,0.066992644,0.001160956,0.005530744,0.114713974,0.050141965,0.0,0.37033459,0.279366192,,,,
9,11,42,0.0,0.002020893,0.8826631,0.062419449,0.00110782,0.004888014,0.095761007,0.043413393,0.290692,0.3336333,0.251689599,,,,
9,12,46,0.0,0.002201144,0.9694104,0.062886996,0.001217597,0.00477107,0.080271418,0.036885895,0.0,0.32794119,0.248919119,,,,
9,13,44,0.0,0.002181043,0.9303961,0.054471385,0.001159177,0.004102889,0.062546385,0.028845993,0.0,0.29200491,0.223114386,,,,
9,14,40,0.0,0.001883579,0.8434479,0.044080263,0.001060362,0.003424903,0.04860435,0.021483246,0.0,0.24883692,0.191557703,,,,
9,15,22,0.0,0.001076224,0.4628286,0.03028218,0.000578416,0.002204265,0.033484964,0.014036531,0.0,0.14878517,0.114730615,,,,
9,16,18,0.0,0.000898172,0.3806083,0.018920373,0.000474468,0.001397595,0.015704175,0.008044166,0.0,0.10571797,0.081244456,,,,
9,17,20,0.0,0.000966223,0.4223235,0.018982106,0.0005326010000000001,0.001342928,0.012911996,0.005406587,0.0,0.10644984,0.083520349,,,,
9,18,8,0.0,0.000383422,0.1687184,0.007279873,0.000210031,0.000572044,0.005702269,0.002531901,0.0,0.04357074,0.033807315,,,,
9,19,2,0.0,9.3168e-05,0.041994000000000004,0.0030180500000000004,5.2862e-05,0.00019817,0.002806133,0.001248674,0.0,0.013469060000000001,0.010351567,,,,
9,20,4,0.0,0.00017543,0.0838786,0.003327114,0.000104264,0.000266797,0.00254711,0.000745467,0.0,0.02065219,0.016478782,,,,
